10
0 2
	4.86599
	6.98964
1 2
	3.3538
	6.86139
2 1
	8.97309
3 2
	2.17255
	9.30915
4 0
5 0
6 3
	2.07613
	8.72604
	8.85589
7 2
	8.47851
	9.23853
8 1
	7.30397
9 6
	6.42448
	6.77587
	7.43508
	7.81087
	8.57822
	9.8477
10 1
	0.473837
11 7
	0.490868
	2.14844
	4.06515
	4.39169
	4.9231
	5.52714
	7.58854
12 0
13 2
	5.91507
	9.15075
14 0
15 1
	8.08335
16 3
	1.33678
	3.81259
	9.32172
17 2
	8.84595
	9.87314
18 0
19 1
	6.93638
20 2
	5.96024
	6.12853
21 3
	0.250934
	1.55046
	1.73072
22 0
23 2
	8.3817
	9.87975
24 1
	9.41123
25 1
	1.75101
26 0
27 1
	1.46958
28 0
29 4
	4.39759
	4.50969
	4.65775
	9.05721
30 0
31 0
32 1
	1.73292
33 0
34 0
35 0
36 2
	7.58261
	8.50339
37 0
38 0
39 3
	1.31509
	4.95954
	9.86195
40 1
	2.2537
41 1
	1.24431
42 1
	1.82937
43 2
	5.62618
	7.78002
44 6
	1.28471
	1.47195
	1.57106
	1.88931
	6.07763
	9.63336
45 0
46 5
	7.26445
	7.46171
	7.51415
	7.79964
	7.90933
47 4
	0.105128
	0.223877
	0.41417
	4.37074
48 2
	1.20389
	2.89117
49 3
	0.506227
	1.29289
	2.31806
50 3
	2.73067
	5.37978
	5.41018
51 0
52 6
	0.191652
	3.8813
	4.78948
	5.04145
	5.05136
	6.18663
53 0
54 2
	1.26234
	1.35024
55 0
56 0
57 1
	0.257758
58 1
	4.82087
59 0
60 1
	5.70808
61 1
	0.571566
62 2
	0.902293
	7.01497
63 4
	2.95797
	3.84487
	5.69519
	5.76469
64 1
	3.33569
65 2
	5.33697
	8.40372
66 2
	1.54202
	1.58636
67 3
	0.783487
	2.67079
	9.05547
68 1
	8.49797
69 0
70 1
	8.92716
71 1
	8.61139
72 5
	0.852872
	7.23999
	7.86698
	9.02562
	9.92217
73 3
	5.12952
	7.14908
	9.52547
74 1
	4.65469
75 0
76 0
77 1
	2.16289
78 1
	8.32107
79 0
80 0
81 0
82 1
	0.971286
83 3
	2.43796
	6.37675
	7.91102
84 2
	0.254887
	8.88006
85 0
86 5
	1.81041
	3.22959
	9.21164
	9.7337
	9.7466
87 2
	7.05509
	7.36734
88 2
	4.77802
	5.18011
89 1
	7.48214
90 2
	3.5218
	7.81762
91 1
	4.07017
92 0
93 5
	1.38341
	3.48704
	3.54146
	6.01592
	7.12809
94 1
	7.53542
95 2
	7.04777
	9.90782
96 3
	2.26398
	6.20416
	7.79686
97 1
	8.88498
98 2
	5.56223
	6.57022
99 1
	1.26359
